date_time,aircraft_code,airline_iata,airline_icao,altitude,callsign,destination_airport_iata,ground_speed,heading,icao_24bit,id,latitude,longitude,number,on_ground,origin_airport_iata,registration,squawk,time,vertical_speed
2024-05-02 14:05:33.178698,A333,LH,DLH,38000,DLH444,ATL,457,256,3C656F,3506f050,46.3306,-54.7604,LH444,0,FRA,D-AIKO,,1714658726,0
2024-05-02 14:05:33.179983,B772,AA,AAL,38000,AAL173,RDU,487,242,AA4548,3506f05c,47.9295,-56.8183,AA173,0,LHR,N761AJ,,1714658727,0
2024-05-02 14:05:33.181247,A359,TX,FWI,40008,FWI60T,ZSA,464,225,39CE24,3506f064,38.7501,-56.6515,TX560,0,ORY,F-HTRE,,1714658720,0
2024-05-02 14:05:33.182531,A21N,3U,CSC,30000,CSC3923,MLE,488,218,781E30,3506f069,5.999,74.9574,3U3923,0,TFU,B-32AW,,1714658725,0
2024-05-02 14:05:33.183806,B77W,GA,GIA,36000,GIA960,MED,497,288,8A0537,3506f0cd,11.7137,66.9467,GA960,0,CGK,PK-GIJ,,1714658724,0
2024-05-02 14:05:33.185129,B748,LH,DLH,34000,DLH440,IAH,505,249,3C4B32,3506f111,48.8714,-60.0937,LH440,0,FRA,D-ABYR,,1714658727,0
2024-05-02 14:05:33.186449,A333,LX,SWR,41000,SWR154,BOM,536,110,4B187B,3506f115,26.2108,53.2431,LX154,0,ZRH,HB-JHB,,1714658725,0
2024-05-02 14:05:33.187751,MD11,FX,FDX,34000,FDX9831,CDG,404,296,A797D9,3506f154,41.3011,16.8158,FX9831,0,DWC,N589FE,,1714658724,0
2024-05-02 14:05:33.189051,SIRA,,,2800,ECNCZ,,83,334,34628C,3506f161,40.1148,-3.8805,,0,QYU,EC-NCZ,,1714658720,-448
2024-05-02 14:05:33.190373,A35K,EY,ETD,36100,ETD871,AUH,413,241,89659B,3506f16c,24.3915,100.9039,EY871,0,NRT,A6-XWE,,1714658722,-64
2024-05-02 14:05:33.191660,B77W,TG,THA,34000,THA677,BKK,482,267,885281,3506f174,15.2579,106.4155,TG677,0,NRT,HS-TTA,,1714658727,0
2024-05-02 14:05:33.192928,B737,MU,CES,36100,CES5718,LUM,360,219,7805DA,3506f17d,26.2657,103.6081,MU5718,0,PKX,B-5263,,1714658722,64
2024-05-02 14:05:33.194228,A333,DL,DAL,35000,DAL179,PDX,440,247,AB321C,3506f1ae,66.8525,-70.9322,DL179,0,AMS,N820NW,,1714658728,0
2024-05-02 14:05:33.195489,B77W,EK,UAE,34000,UAE41,LHR,511,298,8964A3,3506f1f4,46.0792,21.5974,EK41,0,DXB,A6-EQK,,1714658725,0
2024-05-02 14:05:33.196760,B789,NH,ANA,35975,ANA815,KUL,505,233,872F5C,3506f22b,6.6731,112.7882,NH815,0,NRT,JA921A,,1714658725,64
2024-05-02 14:05:33.198048,B38M,UA,UAL,21275,UAL221,ORD,406,170,A126E7,3506f239,43.8759,-87.9892,UA221,0,ANC,N17311,,1714658725,-1984
2024-05-02 14:05:33.199360,B788,AI,AIC,38000,AIC171,LGW,78,220,8005EC,3506f258,53.4112,49.5078,AI171,0,AMD,VT-ANB,,1714658720,0
2024-05-02 14:05:33.200626,B748,LH,DLH,34992,DLH454,SFO,481,244,3C4B31,3506f2b2,72.8406,-77.7606,LH454,0,FRA,D-ABYQ,,1714658728,0
2024-05-02 14:05:33.201894,A333,DL,DAL,38000,DAL73,ATL,468,240,AAFD1F,3506f2ba,47.7928,-60.402,DL73,0,AMS,N807NW,,1714658727,0
2024-05-02 14:05:33.203201,B77W,AF,AFR,36000,AFR636P,IAH,470,248,394A09,3506f2bc,48.3708,-66.7331,AF636,0,CDG,F-GSQJ,,1714658726,0
2024-05-02 14:05:33.204484,B789,AC,ACA,40000,ACA867,YUL,481,243,C0293E,3506f2dc,48.3559,-64.4851,AC867,0,LHR,C-FPQB,,1714658725,0
2024-05-02 14:05:33.205759,GLEX,,,0,VPCEJ,ANU,0,56,4247BD,3506f2ea,17.1404,-61.7831,,1,HPN,VP-CEJ,,1714658726,0
2024-05-02 14:05:33.207072,B789,KL,KLM,35000,KLM119,CPT,513,168,485789,3506f340,9.6524,8.543,KL597,0,AMS,PH-BHO,,1714658727,-64
2024-05-02 14:05:33.208366,B788,BY,TUI,36000,TOM188,PUJ,523,245,4067F7,3506f348,46.2147,-36.4756,BY188,0,MAN,G-TUIC,,1714658708,0
2024-05-02 14:05:33.209653,B772,OS,AUA,38000,AUA65,ORD,472,262,44007C,3506f352,52.9183,-51.2018,OS65,0,VIE,OE-LPC,,1714658720,0
2024-05-02 14:05:33.211044,B744,5Y,GTI,33000,GTI4304,ANC,583,36,A4C3E4,3506f353,48.8559,158.4687,5Y4304,0,HKG,N406KZ,,1714658728,0
2024-05-02 14:05:33.212328,B789,LH,DLH,35975,DLH468,AUS,495,252,3C4A05,3506f36d,49.0128,-58.744,LH468,0,FRA,D-ABPE,,1714658727,0
2024-05-02 14:05:33.213602,GLEX,,EJA,6300,N156QS,,241,48,A0E1E8,3506f39d,34.1371,134.8244,,0,KUL,N156QS,,1714658727,-1088
2024-05-02 14:05:33.214912,B789,NH,ANA,36000,ANA105,HND,470,278,86EAEA,3506f3c3,57.4737,-164.1305,NH105,0,LAX,JA880A,,1714658706,0
2024-05-02 14:05:33.216192,B738,SU,AFL,0,AFL1564,IKT,0,289,151D99,3506f3fb,52.2707,104.3677,SU1564,1,SVO,RA-73113,,1714658727,0
2024-05-02 14:05:33.217473,B764,UA,UAL,34000,UAL50,EWR,487,262,A8DEDA,3506f3fc,47.5561,-53.7044,UA50,0,MAD,N67052,,1714658727,0
2024-05-02 14:05:33.218787,A333,SN,BEL,39000,BEL4KE,KGL,477,138,44CCC5,3506f401,13.0192,18.5318,SN465,0,BRU,OO-SFE,,1714658720,0
2024-05-02 14:05:33.220060,A20N,F9,FFT,0,FFT215,SJO,0,340,A46AB3,3506f41f,9.9984,-84.2016,F9215,1,ATL,N384FR,,1714658725,0
2024-05-02 14:05:33.221429,A333,D7,XAX,39000,XAX701,KUL,472,116,75026B,3506f45d,12.4779,83.9341,D7701,0,JED,9M-XXZ,,1714658727,0
2024-05-02 14:05:33.222781,B738,ZE,ESR,19400,ESR511,BKK,348,247,71C507,3506f4ab,14.3914,101.4889,ZE511,0,ICN,HL8507,,1714658725,-1600
2024-05-02 14:05:33.224067,A35K,BA,BAW,37000,BAW7,HND,521,53,40779A,3506f4ae,43.2682,51.9559,BA7,0,LHR,G-XWBD,,1714658725,64
2024-05-02 14:05:33.225349,B38M,BY,TUI,36000,TOM366,BVC,438,203,407E7B,3506f4c4,19.4682,-21.2227,BY366,0,MAN,G-TUMX,,1714658724,0
2024-05-02 14:05:33.226642,B748,5Y,GTI,41004,GTI8641,AMS,495,102,ABD6ED,3506f4db,58.4634,-23.6333,5Y8641,0,ORD,N862GT,,1714658728,0
2024-05-02 14:05:33.227934,H60,,,1850,SPADE98,,108,226,AE0DE4,3506f4e9,50.162,8.6132,,0,,95-26620,,1714658726,-192
2024-05-02 14:05:33.229208,B77W,AC,ACA,33000,ACA10,YYZ,475,72,C01753,3506f4ee,59.659,-161.0965,AC10,0,NRT,C-FIVQ,,1714658724,0
2024-05-02 14:05:33.230524,B77W,AF,AFR,34000,AFR460,GRU,473,208,394A08,3506f54a,13.2836,-24.9515,AF460,0,CDG,F-GSQI,,1714658724,0
2024-05-02 14:05:33.231806,A388,EY,ETD,41000,ETD81C,AUH,499,147,89649D,3506f568,34.3966,48.2094,EY12,0,LHR,A6-API,,1714658726,0
2024-05-02 14:05:33.233098,B772,AF,AFR,36004,AFR374G,YVR,462,248,3949EE,3506f58d,70.5653,-79.5173,AF374,0,CDG,F-GSPO,,1714658728,0
2024-05-02 14:05:33.234396,B77W,AF,AFR,34000,AFR84J,SFO,449,250,3965A0,3506f599,61.2235,-68.7119,AF84,0,CDG,F-GZNA,,1714658724,0
2024-05-02 14:05:33.235680,A21N,W6,WZZ,4725,WZZ8528,TFS,255,145,4D24AF,3506f5cb,28.0798,-16.8397,W61495,0,WAW,9H-WDR,,1714658726,-1152
2024-05-02 14:05:33.236977,B788,AA,AAL,38000,AAL743,PHL,493,250,AC2567,3506f5eb,46.4689,-57.3405,AA743,0,BCN,N882BL,,1714658725,0
2024-05-02 14:05:33.238292,A21N,KC,KZR,32000,KZR921,FRA,445,293,4CAC15,3506f5f1,44.5429,26.5554,KC921,0,NQZ,EI-KGF,,1714658722,0
2024-05-02 14:05:33.239589,B744,MP,KLM,35625,MPH8142,AMS,418,334,4841C4,3506f641,33.8893,28.2131,MP8142,0,NBO,PH-CKB,,1714658727,768
2024-05-02 14:05:33.240872,B748,5X,UPS,35000,UPS76,DXB,531,87,A80321,3506f688,43.0596,-28.3736,5X76,0,SDF,N615UP,,1714658725,64
2024-05-02 14:05:33.242185,B772,KL,KLM,35000,KLM591,JNB,510,163,4841AD,3506f68a,12.8081,14.8342,KL591,0,AMS,PH-BQN,,1714658726,0
2024-05-02 14:05:33.243581,B772,AA,AAL,38000,AAL199,JFK,496,258,AA7BA7,3506f68c,48.1315,-49.0726,AA199,0,MXP,N775AN,,1714658727,0
2024-05-02 14:05:33.244876,A343,LH,DLH,36000,DLH438,DFW,478,257,3C64F7,3506f698,50.2918,-51.4722,LH438,0,FRA,D-AIGW,,1714658727,0
2024-05-02 14:05:33.246181,B788,AA,AAL,38000,AAL111,ORD,496,267,ABFDD1,3506f69e,50.8298,-32.8642,AA111,0,FCO,N872AN,,1714658728,0
2024-05-02 14:05:33.247466,A332,DL,DAL,40000,DAL87,DTW,481,263,ABCA08,3506f6a5,48.6188,-54.4701,DL87,0,FRA,N859NW,,1714658726,0
2024-05-02 14:05:33.248744,B78X,SV,SVA,37975,SVA847,RUH,428,270,7105AD,3506f6aa,23.0694,62.4268,SV847,0,BKK,HZ-AR26,,1714658724,0
2024-05-02 14:05:33.250022,B77W,NH,ANA,36000,ANA107,HND,444,274,8694FA,3506f6c0,57.9535,-170.6804,NH107,0,SFO,JA792A,,1714658726,0
2024-05-02 14:05:33.251334,B788,AI,AIC,38975,AIC308,MEL,469,138,8005EE,3506f744,-2.1714,106.6144,AI308,0,DEL,VT-AND,,1714658727,0
2024-05-02 14:05:33.252630,B788,RJ,RJA,37975,RJA263,ORD,470,292,740825,3506f75c,62.3478,-5.9713,RJ263,0,AMM,JY-BAE,,1714658727,0
2024-05-02 14:05:33.253915,B788,NQ,ANA,39000,AJX3,SIN,492,233,86CE6C,3506f761,7.2132,113.5122,NQ3,0,NRT,JA801A,,1714658727,0
2024-05-02 14:05:33.255227,A332,AF,AFR,40004,AFR498,SXM,420,215,39644A,3506f768,34.6976,-49.4084,AF498,0,CDG,F-GZCK,,1714658728,0
2024-05-02 14:05:33.256509,B77L,K4,DHK,35000,CKS285,HKG,556,87,AA781F,3506f76e,41.7404,63.9844,K4285,0,LEJ,N774CK,,1714658727,0
2024-05-02 14:05:33.257794,A333,JT,LNI,40000,LNI106,,484,303,8A09DF,3506f790,10.7035,76.732,JT106,0,SUB,PK-LEW,,1714658727,0
2024-05-02 14:05:33.259088,BCS3,MX,MXY,36000,MXY516,PHX,385,264,A1F77C,3506f7b9,35.8826,-102.6106,MX516,0,BDL,N226BZ,,1714658726,0
2024-05-02 14:05:33.260361,B38M,FM,CSH,30000,CSH857,HKT,456,197,781FFA,3506f7d5,10.0942,99.4344,FM857,0,PVG,B-224D,,1714658726,0
2024-05-02 14:05:33.261634,B772,UA,UAL,37000,UAL876,SFO,523,78,A1D18F,3506f7df,44.744,-164.4943,UA876,0,HND,N216UA,,1714658720,0
2024-05-02 14:05:33.262940,A332,IB,,35000,IBE2605,SCL,447,206,34718D,3506f7e7,17.7357,-29.5193,IB2605,0,BCN,EC-NRG,,1714658720,0
2024-05-02 14:05:33.264205,A20N,PC,PGT,19200,PGT371,SAW,385,237,4BB874,3506f7fc,40.2866,30.3805,PC371,0,KZN,TC-NCT,,1714658728,0
2024-05-02 14:05:33.265479,B763,DL,DAL,34000,DAL117,ATL,490,262,A1574E,3506f804,48.7076,-54.2143,DL117,0,STR,N186DN,,1714658726,0
2024-05-02 14:05:33.266786,B788,AI,AIC,40000,AIC153,VIE,449,272,8005F4,3506f81e,40.9626,40.9886,AI153,0,DEL,VT-ANK,,1714658727,0
2024-05-02 14:05:33.268055,B77W,LA,LAN,34000,TAM8147,GRU,476,208,E4818B,3506f82a,3.6529,-30.1772,LA8147,0,LIS,PT-MUC,,1714658728,0
2024-05-02 14:05:33.269322,B789,AC,ACA,37975,ACA801,YYZ,481,247,C0104F,3506f84c,47.0975,-71.9806,AC801,0,DUB,C-FGEO,,1714658724,0
2024-05-02 14:05:33.270614,B789,AA,AAL,38000,AAL87,ORD,491,248,AB3856,3506f871,48.5507,-61.405,AA87,0,LHR,N822AN,,1714658726,0
2024-05-02 14:05:33.271895,B738,CM,CMP,39000,CMP253,PTY,466,126,0C20D6,3506f880,10.5279,-82.4161,CM253,0,LAS,HP-1857CMP,,1714658725,0
2024-05-02 14:05:33.273177,A333,DL,DAL,40000,DAL135,DTW,475,251,AAEA8C,3506f896,50.0512,-59.9719,DL135,0,AMS,N802NW,,1714658727,-64
2024-05-02 14:05:33.274483,B738,QF,QFA,28000,QFA842,DRW,454,323,7C6DE6,3506f8a9,-17.9194,134.955,QF842,0,SYD,VH-VZS,,1714658721,0
2024-05-02 14:05:33.275784,A320,CA,CCA,31575,CCA475,CGK,448,158,780AD0,3506f8f3,-4.8989,106.6409,CA475,0,TFU,B-9926,,1714658726,-1984
2024-05-02 14:05:33.277057,A333,DL,DAL,36000,DAL203,JFK,433,266,AB538B,3506f8f8,51.4539,-30.0424,DL203,0,ATH,N829NW,,1714658724,0
2024-05-02 14:05:33.278354,DA62,,,3575,DA62,,135,5,,3506f8fc,35.2384,12.6282,,0,,,,1714658726,-512
2024-05-02 14:05:33.279637,BCS3,DL,DAL,36000,DAL471,SEA,419,296,A37D8A,3506f8fd,46.6889,-113.2594,DL471,0,AUS,N324DU,,1714658725,0
2024-05-02 14:05:33.280908,B77W,SQ,SIA,36000,SIA807,SIN,490,200,76CEF5,3506f947,3.0332,104.5819,SQ807,0,PEK,9V-SWU,,1714658724,0
2024-05-02 14:05:33.282208,B788,UA,UAL,39000,UAL983,IAD,470,264,A34358,3506f96b,50.9802,-30.7274,UA983,0,ATH,N30913,,1714658724,0
2024-05-02 14:05:33.283487,A359,SQ,SIA,16700,SIA806,PEK,368,12,76CD17,3506f973,38.3145,115.7097,SQ806,0,SIN,9V-SHW,,1714658720,0
2024-05-02 14:05:33.284764,B77L,SV,SVA,39000,SVA986,HKG,557,82,710102,3506f978,22.9069,96.8312,SV986,0,RUH,HZ-AK73,,1714658720,0
2024-05-02 14:05:33.286029,B788,BY,TUI,39996,TOM092,CUN,460,240,4067F8,3506f988,41.4475,-56.8103,BY92,0,LGW,G-TUID,,1714658728,0
2024-05-02 14:05:33.287325,E135,4Z,LNK,5800,,APL,152,196,00813B,3506f9be,-26.1055,28.2671,4Z230,0,JNB,ZS-ALM,,1714658722,-768
2024-05-02 14:05:33.288594,A332,3U,CSC,37000,CSC9606,TFU,510,117,7816BE,3506f9c5,51.7389,70.1303,3U9606,0,BRU,B-308Q,,1714658720,0
2024-05-02 14:05:33.289868,B763,OS,AUA,35025,AUA93,IAD,475,260,44001E,3506f9e4,50.4412,-46.7119,OS93,0,VIE,OE-LAY,,1714658720,0
2024-05-02 14:05:33.291173,B788,AA,AAL,39975,AAL203,PHL,495,243,AB236A,3506f9e5,50.5627,-55.1039,AA203,0,AMS,N817AN,,1714658726,0
2024-05-02 14:05:33.292437,B748,,CLX,33975,CLX4PN,LUX,512,292,4D0103,3506fa18,47.8134,16.4971,,0,DWC,LX-VCA,,1714658727,64
2024-05-02 14:05:33.293704,FA7X,,,45000,FA7X,,488,19,,3506fa4e,2.5538,87.905,,0,,,,1714658724,0
2024-05-02 14:05:33.294996,A333,LH,DLH,37000,DLH490,SEA,465,263,3C656D,3506fa83,72.9543,-62.1104,LH490,0,FRA,D-AIKM,,1714658724,0
2024-05-02 14:05:33.296271,A332,PU,PUE,37000,PUE701,CCS,416,254,347555,3506fa8c,37.1216,-24.4512,PU701,0,MAD,EC-OAP,,1714658726,0
2024-05-02 14:05:33.297553,B77L,FX,FDX,37000,FDX38,CDG,521,89,AC3857,3506faab,57.1214,-35.9698,FX38,0,MEM,N887FD,,1714658720,0
2024-05-02 14:05:33.298853,B789,JL,JAL,38996,JAL60,LAX,563,97,86E890,3506faba,47.5486,-164.3054,JL60,0,KIX,JA879J,,1714658720,0
2024-05-02 14:05:33.300158,B744,K4,CKS,41000,CKS9712,HKG,570,76,A983B7,3506fad0,42.7399,69.9977,K49712,0,BTS,N712CK,,1714658724,0
2024-05-02 14:05:33.301457,A359,AF,AFR,41000,AFR226,DEL,572,90,39CF03,3506faf7,39.8974,59.4402,AF226,0,CDG,F-HTYD,,1714658726,-64
2024-05-02 14:05:33.302768,B788,JL,JAL,41000,JAL68,SEA,538,79,86DA40,3506fb0b,51.4849,-156.2307,JL68,0,NRT,JA839J,,1714658720,0
2024-05-02 14:05:33.304041,BCS3,B6,JBU,38000,JBU1039,AUS,389,193,A360B7,3506fb15,32.7887,-96.7267,B61039,0,BOS,N3169J,,1714658727,-64
2024-05-02 14:05:33.305315,A332,DL,DAL,39000,DAL59,BOS,475,244,ABD018,3506fb20,46.269,-59.9224,DL59,0,LHR,N860NW,,1714658725,64
2024-05-02 14:05:33.306754,A388,EK,UAE,37000,UAE80T,AKL,478,138,8964B5,3506fb22,-1.2711,87.2117,EK448,0,DXB,A6-EVG,,1714658720,0
2024-05-02 14:05:33.308055,B77L,EK,UAE,34000,UAE9923,LHR,512,291,8963A2,3506fb2c,48.1056,15.4286,EK9923,0,DWC,A6-EFO,,1714658727,0
2024-05-02 14:05:33.309345,A21N,TS,TSC,34025,TSC117,YQB,466,258,C06A9B,3506fb3a,48.1722,-59.3197,TS117,0,CDG,C-GOJQ,,1714658727,64
2024-05-02 14:05:33.310688,B77L,5Y,GTI,40000,GTI593,ANC,485,313,A9605B,3506fb8b,59.9128,-147.0786,5Y593,0,ONT,N703GT,,1714658726,0
2024-05-02 14:05:33.311998,A359,AF,AFR,40000,AFR30K,ATL,490,241,39CF04,3506fba4,47.77,-59.0597,AF30,0,CDG,F-HTYE,,1714658726,0
2024-05-02 14:05:33.313276,B763,OS,AUA,35000,AUA89,EWR,328,260,44003F,3506fba5,51.4827,-36.3282,OS89,0,VIE,OE-LAZ,,1714658728,0
2024-05-02 14:05:33.314607,B752,FX,FDX,0,FDX1578,BUF,0,270,AD7E16,3506fba8,42.9396,-78.7415,FX1578,1,MEM,N969FD,,1714658726,0
2024-05-02 14:05:33.315934,B77W,NZ,ANZ,31000,ANZ6,LAX,490,32,C820F2,3506fbc8,-2.2338,-161.334,NZ6,0,AKL,ZK-OKR,,1714658724,0
2024-05-02 14:05:33.317213,B38M,CA,CCA,35000,CCA871,KUL,447,211,7812DD,3506fbfa,5.3875,104.5606,CA871,0,PEK,B-1393,,1714658725,0
2024-05-02 14:05:33.318537,B789,NH,ANA,40000,ANA835,CGK,488,215,86EEE4,3506fc2a,6.4627,116.4285,NH835,0,NRT,JA893A,,1714658726,64
2024-05-02 14:05:33.319825,A320,JQ,JST,0,JST130,AKL,4,340,7C6B35,3506fcc5,-37.0052,174.7788,JQ130,1,RAR,VH-VGN,,1714658694,0
2024-05-02 14:05:33.321107,B789,HU,CHH,36000,CHH7932,SZX,460,320,78105E,3506fd00,-16.4426,144.1882,HU7932,0,AKL,B-1543,,1714658726,0
2024-05-02 14:05:33.322419,A333,DL,DAL,38000,DAL47,JFK,484,242,AB2855,3506fd08,48.8578,-57.426,DL47,0,AMS,N818NW,,1714658727,0
2024-05-02 14:05:33.323698,BREZ,,,1000,DMAFY,,77,357,3FF964,3506fd14,53.6669,7.7409,,0,AGE,D-MAFY,,1714658728,0
2024-05-02 14:05:33.324967,B77W,AC,ACA,33000,ACA6,YUL,476,59,C0174F,3506fd47,59.9108,-164.973,AC6,0,NRT,C-FIVM,,1714658724,0
2024-05-02 14:05:33.326259,B77L,FX,FDX,35000,FDX4,CGN,542,90,ABC948,3506fd4a,58.098,-34.7346,FX4,0,MEM,N859FD,,1714658724,0
2024-05-02 14:05:33.327538,B78X,BR,EVA,34000,EVA025,TPE,474,240,899093,3506fd5f,56.5793,176.5063,BR25,0,SEA,B-17802,,1714658724,0
2024-05-02 14:05:33.328828,B77W,BR,EVA,32000,EVA009,TPE,481,238,8990DB,3506fd62,55.8356,174.3647,BR9,0,YVR,B-16712,,1714658724,0
2024-05-02 14:05:33.330103,B788,AI,AIC,41000,AIC162,DEL,513,139,8005ED,3506fd69,45.9286,60.1587,AI162,0,LHR,VT-ANC,,1714658713,-64
2024-05-02 14:05:33.331411,B738,SU,SDM,36000,SDM6875,AER,402,275,151DE7,3506fd96,43.6314,44.1687,SU6875,0,KJA,RA-73191,,1714658727,0
2024-05-02 14:05:33.332684,B77L,CK,CKK,36000,CKK224,PVG,490,281,781E34,3506fdc0,58.1322,-155.6516,CK224,0,LAX,B-222K,,1714658726,0
2024-05-02 14:05:33.333950,B738,QF,QFA,0,QFA941,PER,0,284,7C7801,3506fde4,-31.9334,115.9621,QF941,1,BNE,VH-XZN,,1714658671,0
2024-05-02 14:05:33.335251,B789,BG,BBC,40000,BBC349,DMM,430,292,70209E,3506fde5,24.5118,57.7533,BG349,0,DAC,S2-AJX,,1714658725,-64
2024-05-02 14:05:33.336539,A333,D7,XAX,40000,XAX235,KUL,468,330,750525,3506fe1e,1.4599,103.7347,D7235,0,PER,9M-XXJ,,1714658725,0
2024-05-02 14:05:33.337825,A333,SN,BEL,37000,BEL1CP,JFK,468,242,44CCC8,3506fe4f,48.0055,-56.6415,SN501,0,BRU,OO-SFH,,1714658726,0
2024-05-02 14:05:33.339124,B763,DL,DAL,34000,DAL157,JFK,409,306,A11380,3506fe5c,24.3067,-31.7184,DL157,0,ACC,N169DZ,,1714658720,0
2024-05-02 14:05:33.340406,A359,CI,CAL,37044,CAL031,TPE,462,239,89900F,3506fe6a,56.4744,176.1112,CI31,0,YVR,B-18902,,1714658720,0
2024-05-02 14:05:33.341680,B788,AI,AIC,37000,AIC302,SYD,484,131,800741,3506fe70,-0.5721,105.3002,AI302,0,DEL,VT-NAA,,1714658727,-64
2024-05-02 14:05:33.342977,B744,5X,UPS,37000,UPS213,CGN,539,87,A76683,3506fe77,58.0756,-37.4051,5X213,0,SDF,N576UP,,1714658728,0
2024-05-02 14:05:33.344248,B77W,GA,GIA,38000,GIA982,JED,445,288,8A0579,3506fe87,10.6132,70.3814,GA982,0,CGK,PK-GIK,,1714658724,0
2024-05-02 14:05:33.345558,A20N,6E,IGO,36000,IGO1602,BOM,443,303,8014FA,3506fe90,15.564,77.0905,6E1602,0,CGK,VT-IIZ,,1714658726,64
2024-05-02 14:05:33.346882,A20N,HO,DKH,35125,DKH1356,PVG,482,31,781927,3506fe94,25.6821,115.2083,HO1356,0,DPS,B-30EP,,1714658725,64
2024-05-02 14:05:33.348167,B772,AF,AFR,34000,AFR486,LIM,447,213,3949E9,3506feea,34.2853,-49.7726,AF486,0,CDG,F-GSPJ,,1714658724,0
2024-05-02 14:05:33.349437,A333,AC,ACA,36000,ACA73,YUL,462,271,C051E2,3506fef6,47.1618,-56.6584,AC73,0,CMN,C-GFAF,,1714658725,0
2024-05-02 14:05:33.350742,GLEX,,,40975,GLEX,,270,72,,3506ff1d,56.7258,-41.737,,0,,,,1714658724,0
2024-05-02 14:05:33.352023,A333,SA,SAA,40000,SAA056,ACC,460,326,00B02E,3506ff42,0.7026,2.9105,SA56,0,JNB,ZS-SXJ,,1714658724,0
2024-05-02 14:05:33.353299,B78X,EY,ETD,35000,ETD36V,AUH,522,120,89656D,3506ff5b,25.4823,52.2518,EY82,0,MXP,A6-BMH,,1714658725,-2816
2024-05-02 14:05:33.354595,A21N,AA,AAL,33975,AAL766,LAS,412,261,A58873,3506ff5c,36.2352,-100.8516,AA766,0,DCA,N456AN,,1714658726,-64
2024-05-02 14:05:33.355905,B77W,DT,DTA,39000,DTA651,LAD,494,148,0900F1,3506ff5f,2.5669,4.5371,DT651,0,LIS,D2-TEK,,1714658728,0
2024-05-02 14:05:33.357184,A332,AF,AFR,39000,AFR194,BLR,512,145,396446,3506ff60,31.4805,46.9917,AF194,0,CDG,F-GZCG,,1714658728,0
2024-05-02 14:05:33.358485,B789,EY,ETD,38975,ETD39X,AUH,557,111,896409,3506ff70,26.3352,50.232,EY52,0,GVA,A6-BLD,,1714658727,64
2024-05-02 14:05:33.359765,B77W,MU,CES,34000,CES780,PVG,482,328,780D9D,3506ff76,-4.5828,157.0134,MU780,0,AKL,B-2021,,1714658728,0
2024-05-02 14:05:33.361064,B763,UA,UAL,36025,UAL975,IAD,491,249,A8C121,3506ff9f,48.6898,-51.3323,UA975,0,GVA,N663UA,,1714658727,-64
2024-05-02 14:05:33.362374,B772,UA,UAL,34000,UAL41,EWR,475,259,A2007C,3506ffa6,49.4112,-26.9995,UA41,0,FCO,N228UA,,1714658724,0
2024-05-02 14:05:33.363654,B752,UA,UAL,37000,UAL37,EWR,450,241,A05A01,3506ffa7,47.9182,-64.3699,UA37,0,EDI,N12114,,1714658726,0
2024-05-02 14:05:33.364935,A332,MU,CES,37000,CES5069,CGK,480,166,7808E6,3506ffb3,-0.4093,107.2879,MU5069,0,PVG,B-5902,,1714658724,-64
2024-05-02 14:05:33.366251,B738,FM,CSH,30000,CSH831,HKT,476,193,780E6E,3506ffca,12.1607,99.8919,FM831,0,PVG,B-6107,,1714658725,0
2024-05-02 14:05:33.367533,B39M,CM,CMP,35000,CMP306,PTY,468,131,0C20DE,3506ffe2,11.1551,-83.1505,CM306,0,LAX,HP-9903CMP,,1714658726,-64
2024-05-02 14:05:33.368817,B78X,UA,UAL,37975,UAL908,ORD,488,255,A0A54D,3506fff6,50.49,-60.2293,UA908,0,AMS,N14019,,1714658725,-64
2024-05-02 14:05:33.370086,B788,AI,AIC,40000,AIC117,BHX,450,297,8005F2,3507000c,53.8143,41.2129,AI117,0,ATQ,VT-ANI,,1714658728,0
2024-05-02 14:05:33.371401,A388,SQ,SIA,40000,SIA406,DEL,394,321,76CD72,3507001a,26.0621,78.6092,SQ406,0,SIN,9V-SKR,,1714658725,0
2024-05-02 14:05:33.372675,A320,B6,JBU,0,JBU172,LGA,6,75,A85C3E,35070025,40.7755,-73.8775,B6172,1,FLL,N638JB,,1714658727,0
2024-05-02 14:05:33.373945,A333,XJ,XAX,19925,TAX702,ICN,358,5,886289,3507002d,36.3208,126.9965,XJ702,0,BKK,HS-XTI,,1714658724,-1664
2024-05-02 14:05:33.375244,ZZZZ,,,1550,N5212M,,1,90,A68F4F,35070040,37.6445,-97.4155,,0,ICT,N5212M,,1714658707,0
2024-05-02 14:05:33.376553,B77W,SQ,SIA,0,SIA833,SIN,0,135,76CEEF,35070048,1.3591,103.9855,SQ833,1,PVG,9V-SWO,,1714658675,0
2024-05-02 14:05:33.377842,A333,TK,THY,17525,THY6HD,LIS,330,256,4BA9EC,3507005f,39.2841,-8.0053,TK1759,0,IST,TC-JOL,,1714658725,-2368
2024-05-02 14:05:33.379165,B788,AA,AAL,37996,AAL71,DFW,494,253,AC053F,35070089,51.9426,-50.3023,AA71,0,FRA,N874AN,,1714658720,0
2024-05-02 14:05:33.380450,B788,RJ,RJA,875,RJA111,LHR,137,269,740827,35070090,51.4778,-0.3955,RJ111,0,AMM,JY-BAG,,1714658727,-704
2024-05-02 14:05:33.381726,A339,DL,DAL,39000,DAL153,MSP,478,260,A4B470,350700bf,48.2966,-58.123,DL153,0,CDG,N402DX,,1714658727,0
